t	x	y	z	roll	pitch	yaw	Q1	Q2	Q3	Q4	M1	M2	M3	M4	ax	ay	az	wx	wy	wz
1708591071.4438372	0.113	0.075	-0.031	-1.05	0.8200000000000001	26.93	0.0	0.0	0.0	0.0	294.0	300.0	-316.0	-316.0	0.14	0.18	-10.42	0.07	-0.1	-0.02
1708591071.7727847	0.113	0.075	-0.031	-1.05	0.8200000000000001	26.93	0.0	0.0	0.0	0.0	300.0	300.0	-316.0	-312.0	0.15	0.2	-10.42	0.2	-0.14	-0.09
1708591072.1423044	0.113	0.075	-0.031	-1.04	0.8300000000000001	26.93	0.0	0.0	0.0	0.0	291.0	299.0	-316.0	-316.0	0.15	0.18	-10.41	0.04	0.03	0.0
1708591072.5141234	0.113	0.075	-0.031	-1.05	0.81	26.93	0.0	0.0	0.0	0.0	298.0	299.0	-316.0	-319.0	0.14	0.19	-10.4	0.05	0.01	0.21
1708591072.8871982	0.113	0.075	-0.031	-1.04	0.8	26.93	0.0	0.0	0.0	0.0	295.0	299.0	-316.0	-316.0	0.14	0.18	-10.4	0.16	0.0	-0.04
1708591073.266807	0.114	0.076	-0.031	-1.19	0.9400000000000001	26.35	126.0	116.0	0.0	0.0	793.0	791.0	-809.0	-814.0	0.16	0.23	-10.41	0.3	0.05	-1.56
1708591073.6399117	0.115	0.076	-0.031	-0.91	0.9	26.19	100.0	210.0	-26.0	-90.0	899.0	899.0	-937.0	-943.0	0.2	-0.08	-10.3	-0.47000000000000003	-0.01	-1.61
1708591074.012178	0.117	0.077	-0.031	-0.78	0.92	25.79	80.0	200.0	0.0	-63.0	914.0	923.0	-945.0	-953.0	0.24	-0.47000000000000003	-10.38	-0.5700000000000001	-0.2	-1.36
1708591074.3792768	0.11800000000000001	0.078	-0.031	-1.02	0.81	24.88	26.0	126.0	0.0	-80.0	1020.0	1013.0	-1031.0	-1020.0	0.15	0.19	-10.44	0.22	-0.25	-0.97
1708591074.7430317	0.12	0.079	-0.031	-0.8300000000000001	0.86	24.46	80.0	180.0	0.0	0.0	929.0	938.0	-943.0	-995.0	0.27	-0.62	-10.42	-0.39	-0.23	-0.8300000000000001
